SurveyNum,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2
2567,2/12/2015,Winter 2015,14,Liz and Jason V.,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2568,2/12/2015,Winter 2015,14,BZ and Kristen,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,66,1000,2000
2569,2/12/2015,Winter 2015,14,"Liz, BZ, and Kristen",BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2570,2/12/2015,Winter 2015,14,"Liz, BZ, and Kristen",BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2571,3/16/2015,Spring 2015,15,Allison and Carlos,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2572,3/16/2015,Spring 2015,15,Allison and Carlos,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2573,3/16/2015,Spring 2015,15,Allison and Ed,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2574,3/16/2015,Spring 2015,15,Allison and Ed,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,61,1000,2000
2581,3/17/2015,Spring 2015,15,BZ and Kristen,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
2582,3/17/2015,Spring 2015,15,BZ and Kristen,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,58,1000,2000
2583,3/17/2015,Spring 2015,15,BZ and Kristen,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2584,3/17/2015,Spring 2015,15,BZ and Kristen,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,41,1000,2000
2585,3/18/2015,Spring 2015,15,Amy and BZ,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2586,3/18/2015,Spring 2015,15,Amy and BZ,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2587,3/18/2015,Spring 2015,15,Amy and BZ,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2588,3/18/2015,Spring 2015,15,Amy and BZ,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2595,3/19/2015,Spring 2015,15,Jack and Allison,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,82,1000,2000
2596,3/19/2015,Spring 2015,15,Jack and Allison,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,44,1000,2000
2597,3/19/2015,Spring 2015,15,Jack and Carlos,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,35,1000,2000
2598,3/19/2015,Spring 2015,15,Jack and Carlos,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,35,1000,2000
2605,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,62,1000,2000
2606,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2607,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2608,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2615,3/22/2015,Spring 2015,15,Allison and Carlos,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,39,1000,2000
2616,3/22/2015,Spring 2015,15,Allison and Carlos,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,39,1000,2000
2617,3/22/2015,Spring 2015,15,Allison and Ed,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2618,3/22/2015,Spring 2015,15,Allison and Ed,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2619,3/22/2015,Spring 2015,15,Ed and Carlos,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2620,3/22/2015,Spring 2015,15,Ed and Carlos,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2624,3/23/2015,Spring 2015,15,Anna and BZ,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
2625,3/23/2015,Spring 2015,15,Anna and BZ,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2626,3/23/2015,Spring 2015,15,Anna and BZ,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,46,1000,2000
2627,3/23/2015,Spring 2015,15,Anna and BZ,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
2628,3/23/2015,Spring 2015,15,Anna and BZ,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,47,1000,2000
2629,3/23/2015,Spring 2015,15,Anna and BZ,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,48,1000,2000
2633,3/24/2015,Spring 2015,15,Jack and Allison,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,61,1000,2000
2634,3/24/2015,Spring 2015,15,Jack and Allison,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
2635,3/24/2015,Spring 2015,15,Jack and Allison,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
2636,3/24/2015,Spring 2015,15,Jack and Allison,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,49,1000,2000
2649,3/25/2015,Spring 2015,15,Amy and Anna,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2650,3/25/2015,Spring 2015,15,Amy and Anna,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2651,3/25/2015,Spring 2015,15,Amy and Anna,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
2652,3/25/2015,Spring 2015,15,Amy and Anna,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2662,3/26/2015,Spring 2015,15,Jack and BZ,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,57,1000,2000
2663,3/26/2015,Spring 2015,15,Jack and BZ,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,43,1000,2000
2664,3/26/2015,Spring 2015,15,Jack and BZ,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,74,1000,2000
2665,3/26/2015,Spring 2015,15,Jack and BZ,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,74,1000,2000
2675,5/18/2015,Spring 2015,16,Lizard and Tyler E.,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2676,5/18/2015,Spring 2015,16,Anna and Jack,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2677,5/18/2015,Spring 2015,16,Lizard and Tyler E.,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2678,5/18/2015,Spring 2015,16,Anna and Jack,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,52,1000,2000
2679,5/18/2015,Spring 2015,16,Lizard and Tyler E.,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2680,5/18/2015,Spring 2015,16,Anna and Jack,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,37,1000,2000
2681,5/18/2015,Spring 2015,16,Lizard and Tyler E.,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2682,5/18/2015,Spring 2015,16,Anna and Jack,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,51,1000,2000
2683,5/19/2015,Spring 2015,16,Lizard and Ed,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,63,1000,2000
2684,5/19/2015,Spring 2015,16,Anna and BZ,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,63,1000,2000
2685,5/19/2015,Spring 2015,16,Lizard and Ed,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,75,1000,2000
2686,5/19/2015,Spring 2015,16,Anna and BZ,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
2687,5/19/2015,Spring 2015,16,Lizard and Ed,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,70,1000,2000
2688,5/19/2015,Spring 2015,16,Anna and BZ,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,52,1000,2000
2689,5/19/2015,Spring 2015,16,Lizard and Ed,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2690,5/19/2015,Spring 2015,16,Anna and BZ,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,54,1000,2000
2711,5/21/2015,Spring 2015,16,Lizard and Ed,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2712,5/21/2015,Spring 2015,16,Anna and BZ,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2713,5/21/2015,Spring 2015,16,Lizard and Ed,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2714,5/21/2015,Spring 2015,16,Anna and BZ,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,57,1000,2000
2715,5/21/2015,Spring 2015,16,Lizard and Ed,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2716,5/21/2015,Spring 2015,16,Anna and BZ,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,52,1000,2000
2717,5/21/2015,Spring 2015,16,Lizard and Ed,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2718,5/21/2015,Spring 2015,16,Anna and BZ,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2735,6/2/2015,Summer 2015,16,Lad and Steve Schalk,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000
2736,6/2/2015,Summer 2015,16,Ed and Ashtyn,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2737,6/2/2015,Summer 2015,16,Lad and Steve Schalk,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2738,6/2/2015,Summer 2015,16,Ed and Ashtyn,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2739,6/2/2015,Summer 2015,16,Lad and Steve Schalk,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2740,6/2/2015,Summer 2015,16,Ed and Ashtyn,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000
2741,6/2/2015,Summer 2015,16,Lad and Steve Schalk,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,27,1000,2000
2742,6/2/2015,Summer 2015,16,Ed and Ashtyn,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,26,1000,2000
2743,6/4/2015,Summer 2015,16,Lad and Steve Schalk,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2744,6/4/2015,Summer 2015,16,Ed and Carlos,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
2745,6/4/2015,Summer 2015,16,Lad and Steve Schalk,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
2746,6/4/2015,Summer 2015,16,Ed and Carlos,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,42,1000,2000
2747,6/4/2015,Summer 2015,16,Lad and Steve Schalk,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,46,1000,2000
2748,6/4/2015,Summer 2015,16,Ed and Carlos,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,46,1000,2000
2751,6/10/2015,Summer 2015,16,Lad and Abbey,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2752,6/10/2015,Summer 2015,16,Carlos and Miranda,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,24,1000,2000
2753,6/10/2015,Summer 2015,16,Lad and Abbey,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,29,1000,2000
2754,6/10/2015,Summer 2015,16,Carlos and Miranda,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,26,1000,2000
2755,6/10/2015,Summer 2015,16,Lad and Abbey,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,32,1000,2000
2756,6/10/2015,Summer 2015,16,Carlos and Miranda,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,33,1000,2000
2762,7/20/2015,Summer 2015,17,Emily and Lad,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2763,7/20/2015,Summer 2015,17,Miranda and Kara,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2764,7/20/2015,Summer 2015,17,Emily and Kara,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,48,1000,2000
2765,7/20/2015,Summer 2015,17,Lad and Miranda,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2782,7/22/2015,Summer 2015,17,Emily and Lad,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,65,1000,2000
2783,7/22/2015,Summer 2015,17,James and Abbey,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2784,7/22/2015,Summer 2015,17,Emily and Lad,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2785,7/22/2015,Summer 2015,17,James and Abbey,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,59,1000,2000
2786,7/22/2015,Summer 2015,17,Emily and Lad,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2787,7/22/2015,Summer 2015,17,James and Abbey,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2788,7/22/2015,Summer 2015,17,Emily and Lad,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,40,1000,2000
2789,7/22/2015,Summer 2015,17,James and Abbey,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,35,1000,2000
2790,7/23/2015,Summer 2015,17,Emily and Lad,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2791,7/23/2015,Summer 2015,17,Carlos and Allison Estape,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2792,7/23/2015,Summer 2015,17,Emily and Lad,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2793,7/23/2015,Summer 2015,17,Carlos and Allison Estape,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2800,7/24/2015,Summer 2015,17,Emily and Lad,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,25,1000,2000
2801,7/24/2015,Summer 2015,17,Carlos and Allison Estape,Ten 5A,0.5,Florida,FKNMS,Tennessee Reef,continuous,33,1000,2000
2802,7/24/2015,Summer 2015,17,Emily and Lad,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2803,7/24/2015,Summer 2015,17,Carlos and Allison Estape,Ten 3A,0.5,Florida,FKNMS,Tennessee Reef,continuous,33,1000,2000
2804,7/24/2015,Summer 2015,17,Emily and Lad,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,30,1000,2000
2805,7/24/2015,Summer 2015,17,Carlos and Allison Estape,Ten 2A,0.5,Florida,FKNMS,Tennessee Reef,continuous,36,1000,2000
2808,7/27/2015,Summer 2015,17,Emily and Lad,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2809,7/27/2015,Summer 2015,17,Steve and Trudy,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2810,7/27/2015,Summer 2015,17,Emily and Lad,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2811,7/27/2015,Summer 2015,17,Steve and Trudy,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000
2812,7/27/2015,Summer 2015,17,Emily and Lad,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000
2813,7/27/2015,Summer 2015,17,Steve and Trudy,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2814,7/27/2015,Summer 2015,17,Emily and Lad,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2815,7/27/2015,Summer 2015,17,Steve,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,36,1000,2000
2816,7/28/2015,Summer 2015,17,Emily and Lad,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2817,7/28/2015,Summer 2015,17,Steve and Trudy,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2818,7/28/2015,Summer 2015,17,Emily and Lad,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2819,7/28/2015,Summer 2015,17,Steve and Trudy,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,40,1000,2000
2820,7/28/2015,Summer 2015,17,Emily and Lad,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2821,7/28/2015,Summer 2015,17,Steve and Trudy,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,59,1000,2000
2826,7/30/2015,Summer 2015,17,Emily and Lad,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,67,1000,2000
2827,7/30/2015,Summer 2015,17,Colin and Kara,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,58,1000,2000
2840,8/4/2015,Summer 2015,17,Emily and Lad,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
2841,8/4/2015,Summer 2015,17,Carlos and Allison Estape,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,40,1000,2000
2842,8/4/2015,Summer 2015,17,Emily and Lad,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2843,8/4/2015,Summer 2015,17,Carlos and Allison Estape,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,41,1000,2000
2844,8/4/2015,Summer 2015,17,Emily and Lad,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2845,8/4/2015,Summer 2015,17,Carlos and Allison Estape,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,48,1000,2000
2846,10/22/2015,Fall 2015,18,BZ and Katie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,66,1000,2000
2847,10/22/2015,Fall 2015,18,BZ and Katie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,45,1000,2000
2848,10/22/2015,Fall 2015,18,BZ and Katie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,66,1000,2000
2849,10/22/2015,Fall 2015,18,BZ and Katie,KL-W2,0.5,Florida,FKNMS,Key Largo,continuous,55,1000,2000
2850,10/23/2015,Fall 2015,18,Becca and Ed,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,56,1000,2000
2851,10/23/2015,Fall 2015,18,Becca and Ed,KL-W8,0.5,Florida,FKNMS,Key Largo,continuous,52,1000,2000
2852,10/23/2015,Fall 2015,18,Emily and Becca,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,74,1000,2000
2853,10/23/2015,Fall 2015,18,Emily and Becca,Dixie Ledge,0.5,Florida,FKNMS,Key Largo,continuous,74,1000,2000
2854,10/23/2015,Fall 2015,18,Emily and Becca,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000
2855,10/23/2015,Fall 2015,18,Emily and Becca,KL-W7,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2856,10/24/2015,Fall 2015,18,BZ and Ed,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,35,1000,2000
2857,10/24/2015,Fall 2015,18,BZ and Ed,KL-W11,0.5,Florida,FKNMS,Key Largo,continuous,46,1000,2000
2858,10/24/2015,Fall 2015,18,BZ and Ed,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,61,1000,2000
2859,10/24/2015,Fall 2015,18,BZ and Ed,KL-W12,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000
2860,10/24/2015,Fall 2015,18,BZ and Becca,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,50,1000,2000
2861,10/24/2015,Fall 2015,18,BZ and Becca,KL-W13,0.5,Florida,FKNMS,Key Largo,continuous,47,1000,2000
2862,10/24/2015,Fall 2015,18,BZ and Becca,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2863,10/24/2015,Fall 2015,18,BZ and Becca,BISC-W12,0.5,Florida,BNP,Biscayne,continuous,57,1000,2000
2864,10/25/2015,Fall 2015,18,Olivia and Andy,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2865,10/25/2015,Fall 2015,18,Olivia and Andy,Conch 6A,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2866,10/25/2015,Fall 2015,18,Olivia and Andy,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
2867,10/25/2015,Fall 2015,18,Olivia and Andy,Conch 3A,0.5,Florida,FKNMS,Conch Reef,continuous,43,1000,2000
2868,10/26/2015,Fall 2015,18,Olivia and Ashtyn,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000
2869,10/26/2015,Fall 2015,18,Olivia and Ashtyn,BISC-W60-6d,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2870,10/26/2015,Fall 2015,18,Olivia and Ashtyn,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,50,1000,2000
2871,10/26/2015,Fall 2015,18,Olivia and Ashtyn,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000
2872,10/26/2015,Fall 2015,18,Olivia and Ashtyn,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,30,1000,2000
2873,10/26/2015,Fall 2015,18,Olivia and Ashtyn,BISC-W30a,0.5,Florida,BNP,Biscayne,continuous,32,1000,2000
2874,10/27/2015,Fall 2015,18,Carlos and Katie,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,57,1000,2000
2875,10/27/2015,Fall 2015,18,Carlos and Katie,BISC-W60-4b,0.5,Florida,BNP,Biscayne,continuous,54,1000,2000
2876,10/27/2015,Fall 2015,18,Carlos and Katie,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000
2877,10/27/2015,Fall 2015,18,Carlos and Katie,BISC-W13,0.5,Florida,BNP,Biscayne,continuous,56,1000,2000
2878,10/27/2015,Fall 2015,18,Carlos and Katie,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,46,1000,2000
2879,10/27/2015,Fall 2015,18,Carlos and Katie,BISC-W60-11c,0.5,Florida,BNP,Biscayne,continuous,44,1000,2000
2880,10/28/2015,Fall 2015,18,BZ and Becca,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,45,1000,2000
2881,10/28/2015,Fall 2015,18,BZ and Becca,Conch 4B,0.5,Florida,FKNMS,Conch Reef,continuous,44,1000,2000
2905,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000
2906,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000
2136,12/17/2013,Winter 2014,7,Ana/Kristian,BISC-P9a,1,Florida,BNP,Biscayne,patch,27,1008,1806
2794,7/23/2015,Summer 2015,17,Emily and Lad,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,25,1020,1870
2795,7/23/2015,Summer 2015,17,Carlos and Allison Estape,KL-P5,0.5,Florida,FKNMS,Key Largo,patch,27,1020,1870
2145,1/6/2014,Winter 2014,7,Katie/Ana,BISC-P11a,0.5,Florida,BNP,Biscayne,patch,21,1037,1428
2146,1/6/2014,Winter 2014,7,Katie/Ana,BISC-P11a,0.5,Florida,BNP,Biscayne,patch,21,1037,1428
53,2/5/2013,Winter 2013,1,Anne Benolkin,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080
54,2/5/2013,Winter 2013,1,Alex Kattan,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1040,2080
163,6/4/2013,Summer 2013,3,Lindsay/Steve,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,10,1040,2080
164,6/4/2013,Summer 2013,3,Alex/Catie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,8,1040,2080
207,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080
208,8/5/2013,Summer 2013,4,Steve/Alex,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,13,1040,2080
294,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080
295,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080
296,10/8/2013,Fall 2013,5,Allison,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,12,1040,2080
297,11/11/2013,Fall 2013,6,Zoe,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1040,2080
298,11/11/2013,Fall 2013,6,Catie and Lad,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14.5,1040,2080
364,2/10/2014,Winter 2014,7,Liz and Jess,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080
365,2/10/2014,Winter 2014,7,Adam and Taylor,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,16,1040,2080
395,3/13/2014,Spring 2014,8,Liz and Jess,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080
396,3/13/2014,Spring 2014,8,Liz and Jess,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080
397,3/13/2014,Spring 2014,8,Liz and Jess,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080
1453,5/30/2014,Spring 2014,9,Liz and Becky,KL-P30,1,Florida,FKNMS,Key Largo,patch,18,1040,2080
2222,8/12/2014,Summer 2014,10,Jes and Jessie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,12,1040,2080
2223,8/12/2014,Summer 2014,10,Liz and Emily,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,16,1040,2080
2234,9/2/2014,Fall 2014,11,Lad and Gracie,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,14,1040,2080
2235,9/2/2014,Fall 2014,11,Liz and Anna,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080
2328,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,10,1040,2080
2329,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,13,1040,2080
2330,9/24/2014,Fall 2014,12,Alyssa and Anna,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,14,1040,2080
2416,12/9/2014,Winter 2015,13,Liz and Alyssa,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,12,1040,2080
2417,12/9/2014,Winter 2015,13,Anna and Ashtyn,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,15,1040,2080
2511,1/22/2015,Winter 2015,14,Liz and BZ,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,17,1040,2080
2512,1/22/2015,Winter 2015,14,Amy and Kristen,KL-P30,0.5,Florida,FKNMS,Key Largo,patch,16,1040,2080
2669,3/26/2015,Spring 2015,15,Jack and BZ,KL-P30,0.33,Florida,FKNMS,Key Largo,patch,16,1040,2080
